DATE,PRICE,TOTAL_VOLUME
2021-11-02 00:00:00.000,10.507107847,1034193.98743052
2021-11-01 00:00:00.000,10.22863363,1004736.32768838
2021-10-31 00:00:00.000,10.139163477,1021783.13098036
2021-10-30 00:00:00.000,10.932011127,1072582.15950943
2021-10-29 00:00:00.000,11.356241197,938315.205686796
2021-10-28 00:00:00.000,11.714948567,2445685.96120953
2021-10-27 00:00:00.000,11.531474567,2066836.72106852
2021-10-26 00:00:00.000,12.404371655,2568457.79881361
2021-10-25 00:00:00.000,10.895796311,6472275.57031245
2021-10-24 00:00:00.000,9.463379797,592424.351185008
2021-10-23 00:00:00.000,9.133978177,356294.956884265
2021-10-22 00:00:00.000,9.1925895,967911.472652575
2021-10-21 00:00:00.000,9.075575324,2156882.37853015
2021-10-20 00:00:00.000,8.493214021,706385.563626567
2021-10-19 00:00:00.000,7.956732633,419553.568699197
2021-10-18 00:00:00.000,7.816518092,340145.894108598
2021-10-17 00:00:00.000,7.884256979,425827.454887859
2021-10-16 00:00:00.000,7.961519381,435278.79452729
2021-10-15 00:00:00.000,7.911192355,630780.584734438
2021-10-14 00:00:00.000,7.626724096,407458.535075618
2021-10-13 00:00:00.000,7.171717051,484867.688571809
2021-10-12 00:00:00.000,7.141671949,565485.979223237
2021-10-11 00:00:00.000,7.507863519,714402.651697311
2021-10-10 00:00:00.000,7.787988208,779292.469629975
2021-10-09 00:00:00.000,8.144000193,1176977.86684033
2021-10-08 00:00:00.000,8.329755589,1246133.35108096
2021-10-07 00:00:00.000,7.993677113,990674.991057205
2021-10-06 00:00:00.000,7.693929264,899106.888955649
2021-10-05 00:00:00.000,7.863213495,693283.899476005
2021-10-04 00:00:00.000,7.79460592,1338179.05759775
2021-10-03 00:00:00.000,8.113393022,1081949.33754966
2021-10-02 00:00:00.000,7.866709837,820468.39190586
2021-10-01 00:00:00.000,7.34019419,1017955.1937623
2021-09-30 00:00:00.000,6.773857507,644278.991690351
2021-09-29 00:00:00.000,6.7501483,640738.301693587
2021-09-28 00:00:00.000,6.844958244,463422.291480849
2021-09-27 00:00:00.000,7.319441614,648344.147488339
2021-09-26 00:00:00.000,7.344175384,1825137.48529328
2021-09-25 00:00:00.000,7.858519928,1057217.97875483
2021-09-24 00:00:00.000,8.307245129,2235431.113677
2021-09-23 00:00:00.000,8.107143979,1802606.53273428
2021-09-22 00:00:00.000,7.077362434,1512556.80125639
2021-09-21 00:00:00.000,7.530475399,2103777.01496344
2021-09-20 00:00:00.000,8.627446138,2341731.56814951
2021-09-19 00:00:00.000,9.320682433,1630222.98581935
2021-09-18 00:00:00.000,8.801319934,2109029.74742156
2021-09-17 00:00:00.000,8.537677248,2349989.69338268
2021-09-16 00:00:00.000,8.957180467,1467014.3048568
2021-09-15 00:00:00.000,9.040332694,859617.566717939
2021-09-14 00:00:00.000,8.656551949,1408553.41124786
2021-09-13 00:00:00.000,8.33477379,1775871.62892221
2021-09-12 00:00:00.000,9.009154402,1548925.81476545
2021-09-11 00:00:00.000,9.214942879,1587581.57576853
2021-09-10 00:00:00.000,9.430540354,1389352.32445952
﻿
